movie_title,genres,tomatometer_rating,predicted_y,predicted_y_string,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentar,IMAX,Western,Film-Noir,(no genre listed)
The Bridge,"Documentary, Drama",68,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Conversations With God,"Drama, Faith & Spirituality",7,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Perfect Stranger,"Drama, Mystery & Suspense",10,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Vitus,"Art House & International, Drama",66,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Definitely, Maybe","Comedy, Romance",70,0,Fresh,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wanted,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",71,0,Fresh,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
Silk,"Drama, Romance",7,-1,Rotten,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
License to Wed,"Comedy, Drama",7,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fred Claus,Comedy,21,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antikörper (Antibodies),"Drama, Horror, Mystery & Suspense",67,0,Fresh,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Funny Games,Mystery & Suspense,52,-1,Rotten,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Jane Austen Book Club,"Comedy, Drama, Romance",66,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail Safe,"Action & Adventure, Drama, Mystery & Suspense, Television",100,0,Fresh,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Lars and the Real Girl,Comedy,81,1,Certified Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghosts of Abu Ghraib,"Documentary, Special Interest",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Longford,"Drama, Television",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Simple Curve,"Art House & International, Drama",63,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tortilla Heaven,Comedy,25,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madeinusa,"Art House & International, Comedy, Drama",83,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10 MPH,"Documentary, Special Interest",80,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hurricane on the Bayou,"Documentary, Special Interest",85,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
In Debt We Trust,"Documentary, Special Interest",80,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Contract,"Drama, Mystery & Suspense",0,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Descent,"Art House & International, Drama, Mystery & Suspense",35,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Kannathil Muthamittal (A Peck on the Cheek),"Art House & International, Drama",83,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rally 'Round the Flag, Boys!","Classics, Comedy",30,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollywood Dreams,"Comedy, Drama",38,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Final Season,"Art House & International, Drama",26,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Time,"Comedy, Drama",35,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Take,"Art House & International, Drama, Mystery & Suspense",45,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
You Kill Me,"Comedy, Drama, Romance",78,1,Certified Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amu,Drama,82,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Splinter,"Action & Adventure, Mystery & Suspense",43,-1,Rotten,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
11/8/2016,Documentary,75,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
As You Like It,"Comedy, Drama, Romance",36,-1,Rotten,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hunting Party,"Action & Adventure, Comedy, Mystery & Suspense",55,-1,Rotten,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Michael Moore Hates America,"Art House & International, Documentary, Drama, Special Interest, Television",75,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Dirty Laundry,"Art House & International, Comedy, Documentary, Drama, Special Interest",50,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Evil Aliens,"Action & Adventure, Comedy, Horror, Science Fiction & Fantasy",50,-1,Rotten,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
The Burning,Horror,80,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Alvin and the Chipmunks,"Animation, Comedy, Kids & Family",28,-1,Rotten,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Unknown Soldier,"Art House & International, Documentary, Special Interest",60,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dear Pillow,"Art House & International, Drama",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffee Date,"Comedy, Drama",50,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Express,Drama,62,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rape of Europa,"Documentary, Musical & Performing Arts",82,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Broken,"Drama, Mystery & Suspense",12,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Itty Bitty Titty Committee,"Comedy, Gay & Lesbian",38,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strange Culture,"Documentary, Drama, Special Interest",91,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Blindness,"Drama, Mystery & Suspense",43,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Mad Money,"Comedy, Drama",22,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Haunting in Connecticut,"Horror, Mystery & Suspense",17,-1,Rotten,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Billy the Kid,"Documentary, Special Interest",81,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tenderness,"Art House & International, Drama",40,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Angels & Demons,"Drama, Mystery & Suspense",37,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
The Lovely Bones,"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",32,-1,Rotten,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
Shelter,"Drama, Romance",60,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Buck Howard,"Comedy, Drama",71,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bank Job,"Drama, Mystery & Suspense",79,1,Certified Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Zack and Miri Make a Porno,"Comedy, Drama, Romance",66,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Blood Creek,"Drama, Horror",43,-1,Rotten,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Over Her Dead Body,"Comedy, Science Fiction & Fantasy, Romance",15,-1,Rotten,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Imagine That,Comedy,40,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost Town,"Comedy, Documentary, Science Fiction & Fantasy, Special Interest",85,1,Certified Fresh,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
College,Comedy,5,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Changeling,"Drama, Mystery & Suspense",62,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
L.A. Twister,"Comedy, Drama",13,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Life is a Bed of Roses,"Art House & International, Comedy, Drama",78,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
What Love Is,Comedy,15,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Smoking,"Art House & International, Comedy",46,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister Lonely,"Art House & International, Comedy, Drama, Special Interest",47,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hell Ride,"Action & Adventure, Drama, Mystery & Suspense",10,-1,Rotten,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Partition,"Classics, Drama",38,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Smart People,"Comedy, Drama, Romance",49,-1,Rotten,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Cottage,Horror,72,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
State of Play,"Drama, Mystery & Suspense",84,1,Certified Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
All Hat,"Action & Adventure, Western",20,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Trumbo,"Documentary, Television",83,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Deal,Drama,3,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chapter 27,Drama,18,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Step Brothers,Comedy,55,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botched,"Comedy, Horror, Mystery & Suspense",25,-1,Rotten,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Noise,"Comedy, Drama",58,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burning the Future: Coal in America,"Documentary, Special Interest",88,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miss Conception,"Art House & International, Comedy, Romance",8,-1,Rotten,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elegy,Drama,75,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Take,"Action & Adventure, Drama, Mystery & Suspense",85,0,Fresh,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
All in This Tea,"Documentary, Special Interest",83,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ice Age: Dawn of the Dinosaurs (Ice Age 3),"Action & Adventure, Animation, Comedy, Kids & Family",46,-1,Rotten,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
High School Musical 3: Senior Year,Musical & Performing Arts,63,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heart of the Beholder,"Drama, Faith & Spirituality",83,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fanaa,"Art House & International, Drama, Musical & Performing Arts, Romance",100,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Encounters at the End of the World,Documentary,94,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Phoebe in Wonderland,"Drama, Science Fiction & Fantasy",61,0,Fresh,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Love and Other Disasters,"Comedy, Romance",20,-1,Rotten,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bunt. Delo Litvinenko (Poisoned by Polonium: The Litvinenko File) (Rebellion: The Litvinenko Case),"Documentary, Special Interest",0,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Salaam Namaste,"Art House & International, Comedy, Drama, Musical & Performing Arts, Romance",83,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Wolfman,"Horror, Mystery & Suspense",34,-1,Rotten,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Happy-Go-Lucky,"Art House & International, Comedy, Drama",92,1,Certified Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Viva,"Art House & International, Comedy, Drama, Musical & Performing Arts",62,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
My Winnipeg,"Documentary, Special Interest",95,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Space Chimps,"Action & Adventure, Animation, Comedy, Kids & Family",33,-1,Rotten,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hounddog,"Drama, Musical & Performing Arts",15,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Never Forever,"Art House & International, Drama",80,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Princess and the Frog,"Animation, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",85,1,Certified Fresh,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Cloudy With a Chance of Meatballs,"Animation, Comedy, Kids & Family",86,1,Certified Fresh,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lou Reed's Berlin,"Documentary, Musical & Performing Arts",78,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Patti Smith: Dream of Life,"Documentary, Musical & Performing Arts",67,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Lakeview Terrace,"Drama, Mystery & Suspense",44,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Quarantine,"Horror, Mystery & Suspense",56,-1,Rotten,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Reprise,"Comedy, Drama",88,1,Certified Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Before the Rains,Drama,49,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Name Is Bruce,"Comedy, Horror",38,-1,Rotten,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mirrors,"Horror, Mystery & Suspense",15,-1,Rotten,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Trapped Ashes,Horror,33,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OSS 117: Le Caire Nid d'Espions (OSS 117: Cairo, Nest of Spies)","Action & Adventure, Art House & International, Comedy",77,1,Certified Fresh,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hofshat Kaits (My Father My Lord),"Art House & International, Drama",95,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ballast,"Art House & International, Drama",92,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,"Art House & International, Comedy, Drama, Romance",66,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Never Say Macbeth,Comedy,100,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantastic Mr. Fox,"Action & Adventure, Animation, Comedy, Kids & Family",93,1,Certified Fresh,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Art Of Travel,"Action & Adventure, Art House & International, Drama, Romance",63,0,Fresh,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ballet Shoes,"Drama, Kids & Family",100,0,Fresh,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Perfect Game,"Drama, Kids & Family, Sports & Fitness",57,-1,Rotten,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shutter Island,"Action & Adventure, Drama, Mystery & Suspense",68,0,Fresh,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Disfigured,"Comedy, Drama",71,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bustin' Down the Door,"Documentary, Sports & Fitness",79,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ninja Assassin,"Action & Adventure, Drama",26,-1,Rotten,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Recount,"Comedy, Drama, Television",78,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I Love You Beth Cooper,Comedy,13,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Far North,Drama,83,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2011,"Drama, Horror",7,-1,Rotten,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11 Minutes (11 Minut),"Art House & International, Drama, Mystery & Suspense",74,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
The 11th Hour,"Documentary, Special Interest",67,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Informant!,"Comedy, Drama, Mystery & Suspense",79,1,Certified Fresh,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
RoboCop,"Action & Adventure, Science Fiction & Fantasy",48,-1,Rotten,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Wrecking Crew,"Documentary, Musical & Performing Arts",94,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Closing the Ring,"Drama, Romance",33,-1,Rotten,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorian Gray,"Drama, Horror",44,-1,Rotten,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Nobel Son,"Comedy, Drama, Mystery & Suspense",25,-1,Rotten,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17 Again,"Comedy, Drama, Science Fiction & Fantasy",56,-1,Rotten,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
The Good Life,"Art House & International, Comedy, Drama",20,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Tooth Fairy,"Comedy, Kids & Family, Science Fiction & Fantasy",17,-1,Rotten,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Greatest,Drama,53,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Labor Pains,Comedy,0,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Streets,"Drama, Musical & Performing Arts",19,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Book of Revelation,"Drama, Horror, Musical & Performing Arts, Mystery & Suspense",69,0,Fresh,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
Open Window,Drama,20,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Zone,"Drama, Mystery & Suspense",53,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Easy Virtue,"Comedy, Romance",52,-1,Rotten,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear Zachary: A Letter to a Son About His Father,"Documentary, Drama, Special Interest",94,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Under the Sea 3D,Documentary,94,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dance of the Dead,"Action & Adventure, Horror",80,0,Fresh,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Fetching Cody,"Comedy, Drama, Science Fiction & Fantasy",0,-1,Rotten,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Me and Orson Welles,"Art House & International, Comedy, Drama",85,1,Certified Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Stage: Turn It Up,Drama,60,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Children,Horror,76,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
War Child,"Documentary, Musical & Performing Arts, Special Interest",50,-1,Rotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Garbage Warrior,"Documentary, Musical & Performing Arts",83,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Last House on the Left,"Drama, Horror, Mystery & Suspense",42,-1,Rotten,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
The Crazies,"Action & Adventure, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",70,0,Fresh,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
9,"Action & Adventure, Animation, Drama, Science Fiction & Fantasy",57,-1,Rotten,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
The Three Stooges,Comedy,52,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lodger,"Drama, Horror, Mystery & Suspense",24,-1,Rotten,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Paper Man,"Comedy, Drama",32,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Creation,Drama,46,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Our Man in Havana,"Classics, Comedy, Drama, Mystery & Suspense",94,0,Fresh,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Crips and Bloods: Made in America,"Documentary, Special Interest",76,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tennessee,Drama,33,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Free Style,"Drama, Kids & Family",33,-1,Rotten,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Helen,Drama,44,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Four Flies on Grey Velvet (4 mosche di velluto grigio),"Art House & International, Drama, Horror, Mystery & Suspense",67,0,Fresh,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Weapons,"Art House & International, Drama",0,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Islander,Drama,88,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Taking of Pelham 1 2 3,"Action & Adventure, Mystery & Suspense",51,-1,Rotten,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Obsessed,"Drama, Mystery & Suspense",19,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Katyn,"Art House & International, Drama",91,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugarhouse,"Drama, Mystery & Suspense",29,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Weather Girl,Comedy,33,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unmade Beds,"Comedy, Drama",76,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,"Drama, Romance",66,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyson,"Documentary, Sports & Fitness",85,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Boys Are Back,Drama,73,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Splice,"Horror, Science Fiction & Fantasy",75,1,Certified Fresh,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Crossing Arizona,"Documentary, Special Interest",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
It's Complicated,"Comedy, Romance",58,-1,Rotten,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Cove,Documentary,95,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Vinyan,"Art House & International, Drama, Horror, Mystery & Suspense",53,-1,Rotten,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
12:08 East of Bucharest (A fost sau n-a fost?),"Art House & International, Comedy, Drama",96,1,Certified Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Sun,"Documentary, Musical & Performing Arts, Special Interest",75,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
